(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DFMLQBMC,B0DFMLQBMC,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",141,6,0.06%,0.14%,171,6,0.05%,0.10%,29.56%,0.00%,1,0,0.71%,0.00%,"₹2,099.00",₹0.00,1,0
B0DFMLS8JG,B0DFMLS8JG,"Audio Array AM-W32 UHF Dual Wireless Premium Metal Microphones | Built in Battery 2000mAh 6-8 Hours | Type-C Charging | 60M Range | Karaoke Singing, Wedding, Event | Built-in Volume and Echo Control",513,15,0.21%,0.35%,659,17,0.20%,0.28%,7.30%,7.14%,1,0,0.19%,0.00%,"₹3,649.00",₹0.00,1,0
B0DFMLXD9S,B0DFMLXD9S,"Audio Array AM-W34 UHF Dual Wireless Premium Metal Microphones | 800mAh 6-8 Hours Receiver Battery Backup | Range up to 50M | Karaoke Singing, Wedding, Church | PA System, Amplifier, Mixer, Party Box",521,16,0.21%,0.37%,677,18,0.21%,0.30%,13.96%,8.33%,1,0,0.19%,0.00%,"₹3,649.00",₹0.00,1,0
B0DK9LYT4P,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,145,4,0.06%,0.09%,239,10,0.07%,0.17%,73.20%,40.00%,1,0,0.69%,0.00%,₹735.00,₹0.00,1,0
B0DKK15YNJ,B0DKK15YNJ,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,"1,217",29,0.49%,0.67%,"1,603",37,0.50%,0.62%,0.85%,0.00%,1,0,0.08%,0.00%,"₹2,859.00",₹0.00,1,0
B0DP2VVRND,B0DP2VVRND,White Mulberry |DIY| Height Adjustable Monitor Stand Mount | Supports 17-32 Inch Screens| 10 Kg Screen Load | VESA 75X75 & 100X100 | Freestanding Monitor Mount | Black - (Single Screen),"1,015",85,0.41%,1.96%,"1,477",118,0.46%,1.98%,0.78%,0.00%,1,0,0.10%,0.00%,₹0.00,₹0.00,1,0
B0DRD8J8R5,B0DRD8J8R5,nexlev Handheld Vacuum Cleaner| 600 W | 17.5 Kpa Suction | 5 M Cord | Lightweight | Washable Hepa Filter and Dust Container| 4 Attachments | Compact Size | Home & Office Use| VC-06,418,12,0.17%,0.28%,492,13,0.15%,0.22%,8.15%,0.00%,1,0,0.24%,0.00%,"₹1,539.00",₹0.00,1,0
B0DT6Y7KJM,B0DT6Y7KJM,"NexLev Ionic 4 in 1 Hot Air Brush + Straightener | 2 Step Styler Volumizer | Blow Dryer, Styler, Straightener & Waves | 360° Airflow | Tangle Free Bristle |Ceramic Tourmaline Coated Barrel | 1200W | V-02",200,1,0.08%,0.02%,285,1,0.09%,0.02%,23.26%,100.00%,1,0,0.50%,0.00%,"₹1,999.00",₹0.00,1,0
B0DVC9PRSD,B0DVC9PRSD,NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Office|Remote Control & WiFi |Sleep & Auto Mode|A6,540,28,0.22%,0.65%,636,32,0.20%,0.54%,74.56%,44.44%,1,0,0.19%,0.00%,"₹13,990.00",₹0.00,1,0
B0FN4JG97R,B0FN4JG97R,"White Mulberry Single Screen Pole Mounted Heavy-Duty Mechanical Spring Monitor Arm for 17-40 Inch |2-22kgs| Flat & Curved Screens, Universal Desk Mount with Swivel, Tilt, Rotation",126,10,0.05%,0.23%,164,10,0.05%,0.17%,99.25%,100.00%,1,0,0.79%,0.00%,"₹5,499.00",₹0.00,1,0
B0FN81FD8M,B0FN81FD8M,"White Mulberry Premium Heavy-Duty Gas Spring Monitor Arm for 24-57Inch Flat & Curved Screens| Height Adjustable |27Kg|VESA 75x75, 200x200mm Single Screen Mount with Swivel, Tilt, Rotation",107,9,0.04%,0.21%,142,15,0.04%,0.25%,100.00%,100.00%,1,0,0.93%,0.00%,"₹7,990.00",₹0.00,1,0
B007JW09TO,B007JW09TO,Cympad MD80 Cympad Moderator Double Set 80mm,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01ISNU3X4,B01ISNU3X4,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity","1,383",40,0.56%,0.92%,"2,028",49,0.63%,0.82%,0.40%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B071VPNJLS,B071VPNJLS,"Lewitt LCT 440 Pure Single-Pattern 1"" XLR Unidirectional Large Diaphragm Studio Condenser Microphone (Black)",823,17,0.33%,0.39%,"1,207",25,0.37%,0.42%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078JQ33SM,B078JQ33SM,SE ELECTRONICS V7 X Supercardioid Dynamic Instrument Microphone,68,1,0.03%,0.02%,79,2,0.02%,0.03%,2.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078WNW4YW,B078WNW4YW,"TONOR Wireless Microphone Isolation Shield, Mic Sound Absorbing Foam Reflector for Any Condenser Recording Equipment Studio (Black)",231,17,0.09%,0.39%,343,36,0.11%,0.60%,3.38%,9.52%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07GVGMW59,B07GVGMW59,"TONOR G11 Conference USB Microphone, Omnidirectional Condenser PC Mic for Video Conference, Recording, Skype, Online Class, Court Reporter, Plug & Play Compatible with Mac OS X Windows PC Computer",252,22,0.10%,0.51%,386,37,0.12%,0.62%,0.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07NC254QQ,B07NC254QQ,"Arturia MicroFreak 25-key Paraphonic Hybrid Hardware Synth with Poly-aftertouch Flat Keyboard, Wavetable and Digital Oscillators, Analog Filters, Modulation Matrix, Arpeggiator, and Sequencer Black",164,6,0.07%,0.14%,220,8,0.07%,0.13%,21.58%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07TS7J7S3,B07TS7J7S3,"Lewitt 441 Flex Multi-Pattern 1"" Large-Diaphragm Studio Condenser Microphone",293,11,0.12%,0.25%,365,18,0.11%,0.30%,10.19%,8.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07TSN2H9D,B07TSN2H9D,"TONOR Cardioid Condenser Microphone, USB Computer Mic Kit with 24mm Diaphragm/Spider Shock Mount for Podcasting, Gaming, Streaming, YouTube, Voice Over, Studio/Home Recording, TC-2030",230,4,0.09%,0.09%,317,4,0.10%,0.07%,2.17%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",301,9,0.12%,0.21%,400,11,0.12%,0.18%,4.95%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B082W4B7SX,B082W4B7SX,"TONOR Microphone Arm Stand, TONOR Adjustable Suspension Boom Scissor Mic Stand with Pop , 3/8"" to 5/8"" Adapter, Mic Clip, Upgraded Heavy Duty Clamp for Blue Yeti Nano Snowball Ice and Other Mics(T20)",79,1,0.03%,0.02%,91,1,0.03%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B087MMY6T8,B087MMY6T8,"SE Electronics RF-X Portable Vocal Booth - Studio-Grade Isolation Shield for Singers, Podcasters and Musicians - Ideal for Home Recordings, Podcasting - Achieve Professional Sound Quality - Red",1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B089SJGQBH,B089SJGQBH,"TONOR XLR Condenser Microphone, Professional Cardioid Studio Mic Kit with T20 Boom Arm, Shock Mount, Pop Filter for Recording, Podcasting, Voice Over, Streaming, Home Studio, YouTube (TC20)",37,0,0.01%,0.00%,54,0,0.02%,0.00%,4.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CF614NK,B08CF614NK,"MAONO AU-PM422 Podcast Microphone with Zero Latency Monitoring, 192KHZ/24BIT Professional Cardioid Condenser Mic with Touch Mute Button and Mic Gain Knob for Recording, Podcasting, Gaming, YouTube","1,201",11,0.48%,0.25%,"1,691",13,0.52%,0.22%,0.19%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",696,19,0.28%,0.44%,905,26,0.28%,0.44%,0.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08FW1Q676,B08FW1Q676,"MAONO AU-PM421 Large Diaphragm Condenser USB Unidirectional Microphone, Professional Studio Recording Mic with 1-Touch Mute and Mic Gain Knob for Pc, Singing, Podcast, Gaming, YouTube (Black)","1,365",14,0.55%,0.32%,"1,627",16,0.50%,0.27%,0.19%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08NDB5NWP,B08NDB5NWP,"TONOR USB Conference Microphone, 360 Omnidirectional PC Computer Condenser Mic with Mute Button for Online Meeting/Class, Zoom Call, Skype Chatting, Plug & Play (TM20,Red)",174,15,0.07%,0.35%,232,23,0.07%,0.39%,3.37%,9.52%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08SJD466P,B08SJD466P,"Audient iD14 (MKII) 10in/6out High-Performance USB 3.0 Audio Interface with 2 Audient Preamps, Dual Headphone Outputs, 4 Line Outputs, ADAT Input, Monitor Controls & Free Software Bundle - Mac/Win/iOS",945,21,0.38%,0.48%,"1,349",30,0.42%,0.50%,6.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08V1JS3NY,B08V1JS3NY,"TONOR USB Microphone Kit, Streaming Podcast PC Cardioid Condenser Computer Mic for Gaming, YouTube Video, Recording Music, Voice Over, Studio Mic Bundle with Adjustment Arm Stand(TC40)",5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09KLHYW1T,B09KLHYW1T,"Nektar Impact LX Mini 25-key USB MIDI Controller Keyboard with Nektar DAW Integration, 8 Velocity-Sensitive Pads, Arpeggiator and Note Repeat Mode and Software Bundle",687,1,0.28%,0.02%,812,2,0.25%,0.03%,5.04%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09LL6YPW1,B09LL6YPW1,SE-DM Group-Series,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09Z5Q194D,B09Z5Q194D,"TONOR USB Microphone Computer Gaming Condenser Mic, Noise-Canceling Zero Latency Monitoring for Podcast/Recording/Livestreaming/Teleconferencing on PC/Mac/Android Device, Plug and Play, ORCA001",14,2,0.01%,0.05%,21,2,0.01%,0.03%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4DPX2J2,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | 20-20KHz | 16mm Diaphram | BoomArm,Pop Filter, Mic Cover, Shock Mount,Tripod & 2.5M USB Cable | Podcasting,Gaming & Singing","13,983",243,5.63%,5.61%,"20,000",362,6.18%,6.06%,0.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G19R58,B0B4G19R58,"Audio Array AM-C2 XLR Condenser Microphone Kit | Boom Arm, 2M Cable, Pop Filter & Mic Cover | Compatible with Audio Interface, Mixer & preamp | Recording, Podcasting, Streaming, Home Studio (Black)",988,9,0.40%,0.21%,"1,449",10,0.45%,0.17%,3.09%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G1HPL5,B0B4G1HPL5,"Audio Array AM-C11 XLR/USB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute and Volume Control | Premium Metal Build | 2M XLR & USB Cable | Streaming, Gaming, Podcasting, Singing",447,12,0.18%,0.28%,701,20,0.22%,0.33%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G8ZB64,B0B4G8ZB64,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding",312,9,0.13%,0.21%,431,15,0.13%,0.25%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",107,3,0.04%,0.07%,139,11,0.04%,0.18%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4WTHLX5,B0B4WTHLX5,"TONOR RGB USB Microphone, Cardioid Condenser Computer PC Mic with Tripod Stand, Pop Filter, Shock Mount for Gaming, Streaming, Podcasting, YouTube, Twitch, Compatible with Laptop Desktop,TC30 with RGB",129,4,0.05%,0.09%,167,5,0.05%,0.08%,10.88%,40.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BBL47VR5,B0BBL47VR5,"TONOR RGB USB Gaming Microphone Kit, Podcast Microphone for PC, One-tap Mute for Streaming, Cardioid Condenser Microphone for PS4/5 Gamer Youtuber, Studio Mic Bundle with Adjustment Arm Stand",4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BHC6V1KT,B0BHC6V1KT,"Arturia MiniFuse 4, 4-in/4-out USB-C Audio Interface with 2 Mic/Line/Instrument Preamps, 2 Line Inputs, 2 x 250mA USB-A Hub Ports, and Included Software Suite - Mac/PC (Black)",154,0,0.06%,0.00%,187,0,0.06%,0.00%,5.68%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BHZH13QW,B0BHZH13QW,"Lewitt Connect 6 USB-C Audio Interface: 2 Mic Preamps, Dual Headphone Outputs, Loopback, DSP - for Podcasting, Streaming, Gaming, and Pro Recording - Compatible with Mac, PC, iOS, iPadOS, Android",509,4,0.21%,0.09%,590,4,0.18%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BJSB3M9W,B0BJSB3M9W,"SE ELECTRONICS DM3 Dynamite Active Direct Box with -15dB/-30dB Pads, Ground Lift Switch, Perfect for for Live & Studio.",12,0,0.00%,0.00%,13,0,0.00%,0.00%,53.85%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLJVJ2GN,B0BLJVJ2GN,"Audio Array AA-05 Suspension Boom Scissor Microphone Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations",767,25,0.31%,0.58%,"1,130",32,0.35%,0.54%,1.15%,6.25%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLKB6FRR,B0BLKB6FRR,"Audio Array AM-C27 XLR to TRS Cardioid Dynamic Handheld Microphone Sound for Live Events | Premium Built with 4.5M Cable | Singing, Public Meetings, Studio Recording, Live Sound, Party",18,0,0.01%,0.00%,20,0,0.01%,0.00%,47.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLKF46QG,B0BLKF46QG,"Audio Array AM-C20 USB Microphone | Unique Tilt Stand & one Touch Mute | Plug n Play, No Latency Cardioid Pickup | for PC, Smartphones, iOS | Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",134,1,0.05%,0.02%,189,1,0.06%,0.02%,0.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BLNCP74M,B0BLNCP74M,"Audio Array AM-C25 Premium USB Condenser Microphone Kit with Boom Arm & Pop-Filter | No Latency Headphone Monitoring, Volume Control & Mute Button | Discord, Valorant, Gaming, Podcasting & Streaming",60,1,0.02%,0.02%,89,1,0.03%,0.02%,8.54%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPHWH5KV,B0BPHWH5KV,SE ELECTRONICS DynaCaster DCM3 Dynamic Broadcast Cardioid Microphone,7,1,0.00%,0.02%,18,1,0.01%,0.02%,12.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPLZ5CGV,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,"7,767",139,3.13%,3.21%,"11,367",216,3.51%,3.62%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPMN89NG,B0BPMN89NG,"Audio Array AM-C29 4 Pickup Pattern Professional USB Plug & Play Condenser Microphone | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | For Conference, Gaming, Podcasting & Live Streaming",10,0,0.00%,0.00%,11,0,0.00%,0.00%,72.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ7H7418,B0BQ7H7418,"Audio Array AA-06 Microphone Boom Arm with 35cm+35cm=70cm Adjustable Suspension Scissor Arm Stand, Shock Mount, Base Clamp, Pop-Filter, 3/8"" to 5/8"" Universal Screw Adapter, 4x Cable Ties",246,5,0.10%,0.12%,333,6,0.10%,0.10%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRCR2QQ7,B0BRCR2QQ7,"TONOR USB Gaming Microphone, RGB Streaming Microfono Set, PC Podcast Recording Computer Mic for PS4/5, Discord, Twitch, Cardioid Condenser Mic with Adjustable Boom Arm Stand TC30S+",62,1,0.02%,0.02%,81,2,0.03%,0.03%,1.41%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKDLXCD,B0BRKDLXCD,"RGB Boom Arm, TONOR Adjustable Mic Stand with RGB Light for HyperX QuadCast/Blue Yeti/Shure SM7B/Rode NT1, Rotatable Suspension Boom Scissor Stand for Gaming Streaming Podcasting YouTube Recording T90",154,3,0.06%,0.07%,211,3,0.07%,0.05%,2.54%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",296,10,0.12%,0.23%,448,15,0.14%,0.25%,1.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4YSV3XL,B0C4YSV3XL,Audio Array AM-W15 Dual Wireless Mic with Charging Case | Upto 16hr Battery Backup & 100m Range | Active Noise Cancellation | Informative LCD Screen | BIS & WPC Certified | 2 Yr Warranty,12,0,0.00%,0.00%,13,0,0.00%,0.00%,46.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4YT43Z3,B0C4YT43Z3,"Audio Array AM-C31 USB Plug & Play Condenser Microphone Kit | Pop-Filter & Metallic Base | 3.5 mm No Latency Monitoring, Volume Control & Mute Button | for PC/Mobile, Gaming, Podcasting & Streaming",47,1,0.02%,0.02%,63,1,0.02%,0.02%,50.88%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C4YTNJG7,B0C4YTNJG7,"Audio Array AM-C30 Metal RGB Professional USB Microphone | One-Touch Mute, Gain & No-Latency Monitoring Controls | Shock Mount and Tripod | for PC/Mobile, Gaming, Streaming, Podcasting & Voiceover",115,3,0.05%,0.07%,140,3,0.04%,0.05%,2.96%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C539RBGL,B0C539RBGL,"Audio Array AM-C32 Professional RGB USB Condenser Microphone with Tripod/Pop Filter & Shock Mount | No Latency Monitoring & Mute Button | For PC/Mobile, Gaming, Podcast, Streaming, Recording & Singing",9,0,0.00%,0.00%,13,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C5957W3P,B0C5957W3P,"Audio Array AM-C33 Lapel Microphone | 1M Long, Strong Cable | 3.5mm TRRS | 3.5mm TRRS Port & TRRS to TRS Adapter | Omnidirectional Pickup | Mic Cover & Leather Carry Bag Included | 1 Year Warranty",6,0,0.00%,0.00%,7,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C598Q6PT,B0C598Q6PT,"Audio Array AM-C36 Lapel Microphone | 1M Long & Strong Cable | 3.5mm TRRS| 3.5mm TRRS Port, TRRS to TRS & TRRS to USB Type C adapters | Omnidirectional Pickup | Mic Cover & Leather Bag Included",6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C624Y9YC,B0C624Y9YC,"Arturia KeyLab Essential 49 mk3 MIDI Controller with 49 Velocity-Sensitive keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - Black",512,8,0.21%,0.18%,593,14,0.18%,0.23%,15.69%,8.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C62DNLSB,B0C62DNLSB,"Arturia KeyLab Essential 61 mk3 MIDI Controller with 61 Velocity-Sensitive Keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - Black","1,606",8,0.65%,0.18%,"1,856",9,0.57%,0.15%,14.81%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C891Q6YH,B0C891Q6YH,"PreSonus Eris Sub 8BT — 8-inch Active Studio Subwoofer with Bluetooth for Multimedia, Gaming, Studio-Quality Music Production",62,5,0.02%,0.12%,89,8,0.03%,0.13%,16.88%,20.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C8JDHLX9,B0C8JDHLX9,"TONOR T10 Microphone Boom Arm, Adjustable Microfono Stand Mic Arm with Extra-Large Pop Filter for HyperX Quadcast Blue Yeti Shure SM7B Rode Razer Seiren Mini SoloCast Elgato Wave, Recording Equipment",192,10,0.08%,0.23%,274,12,0.08%,0.20%,10.67%,10.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCB9S14,B0CBCB9S14,"Audio Array AM-C40 Large Diaphragm USB Condenser Microphone Kit | Boom Arm & Pop-Filter | 96kHz/24bit No Latency Headphone Monitoring with Mute & Volume Control Knob | Singing, Podcasting & Streaming",128,1,0.05%,0.02%,209,1,0.06%,0.02%,6.49%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CC39ZJQP,B0CC39ZJQP,"PreSonus Eris Studio 4,4.5-Inch XLR High-Definition Professional Studio Monitor With Woven Composite Lf Driver Speaker,1"" Silk-Dome Hf Driver,Ebm Waveguide,And Acoustic Tuning Controls-Single(Black)",81,0,0.03%,0.00%,96,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CC3BJKGN,B0CC3BJKGN,"PreSonus Eris 3.5 2nd Gen HD Professional Studio Monitors with 3.5"" Woven Composite Woofer, 1"" Silk-Dome Tweeter, 50W Class AB Power and Tuning Controls (Auxillary) - Pair (Black)","1,634",34,0.66%,0.78%,"2,426",55,0.75%,0.92%,2.88%,3.70%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CC3TDH61,B0CC3TDH61,"PreSonus Eris Studio 5, 5.25-Inch High-Definition Professional Studio Monitor with Woven Composite LF Driver, XLR, 1"" Silk-Dome HF Driver, EBM Waveguide, and Acoustic Tuning Controls - Single (Black)",618,13,0.25%,0.30%,792,15,0.24%,0.25%,5.95%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCV74CL7,B0CCV74CL7,"TONOR TC310+ RGB Condenser Mic with Boom Arm Quick Mute, RGB Lighting, Pop Filter, Shock Mount,Gaming USB Microphone Set for PC Gain Control for Streaming Podcasting Recording Discord Twitch YouTube",172,2,0.07%,0.05%,237,2,0.07%,0.03%,3.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCVBQRFX,B0CCVBQRFX,"TONOR USB/XLR Microphone, Broadcast-Quality Dynamic Studio PC Mic with Boom Arm for Podcasting Recording Gaming Music Streaming Singing Voice-Over Noise Rejection, with 3.5mm Headphones Jack TD510+",34,1,0.01%,0.02%,56,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ55W2M,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",11,0,0.00%,0.00%,17,0,0.01%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ6G4TC,B0CDQ6G4TC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-03",4,0,0.00%,0.00%,6,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",23,2,0.01%,0.05%,28,5,0.01%,0.08%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5R3V95,B0CF5R3V95,"Audio Array AA-19 2in1 High & Low Profile Mic Stand | 71cm reach | Premium Metal design with Built In Cable Management | Flexible Position adjustments | 2Kg Weight Capacity |5/8"" to 3/8"" Screw Adapter",502,25,0.20%,0.58%,683,52,0.21%,0.87%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5RRTDJ,B0CF5RRTDJ,"Audio Array AA-20 Microphone Arm Stand | 81cm Reach | Premium light weight & slick design | Flexible height & position adjustments | 1kg Weight Capacity | 5/8"" to 3/8"" Screw Adapter | Cable Ties",164,6,0.07%,0.14%,218,19,0.07%,0.32%,3.90%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
